1331311	brother	Hates	11	11	5	5	In an episode of Everybody Hates Chris , Chris and his brother Drew skip school to go to Long Island to try and meet Wayne Gretzky .
1967934	sex	hate	14	14	12	12	In a bitter confrontation , Alphonso tells the Queen , `` I hate thy sex ; of all thy sex , thee worst .
2298405	character	hated	13	13	11	11	Although the test audience indicated they liked the actress , they hated the character because they could not relate to a female who was so `` cold '' .
2711066	mind	hate	32	32	38	38	Another show was called It Stands To Reason - The Thoughts Of Chairman Alf ; one reviewer concluded that `` Speight and Mitchell are to be congratulated for understanding so well the mind of a man who they hate '' .
2749268	slavery	hates	7	7	6	6	An independent , strong waif who hates slavery with a burning passion .
2819193	idea	hates	13	13	11	11	Anna is determined to make Ken her partner but he always hates the idea of performing comedy .
2976260	company	hating	27	27	25	25	Abbott and Costello attempt to deliver straw hats to the Susquehanna Hat Company , but everyone they meet along the way has a reason for hating that company and each of them destroys a hat until there are none left .
4364628	sorceress	hates	5	5	3	3	Consequently , he hates the sorceress the most .
5257523	Mall	hates	21	21	19	19	Dal admits to her he still wants to go live in the country someday and when Trudy confesses she hates the Mall , they both agree to leave the Mall Rats .
5353378	fiction	hates	5	5	1	1	Delleb hates lies and dislikes fiction ; as a result , he and Syrul have battled one other intermittently since long before the Invoked Devastation .
6171233	fur	hates	25	25	23	23	Back in the midwest and will be there , probably with Tara doodlepup - - what a weekend rain forecast -LRB- and she hates wet fur !
6640614	evil	hate	5	5	2	2	Do not hate or speak evil of anyone .
6649743	Part	Hate	8	8	6	6	Do not Cha '' `` I Hate This Part '' rose steadily in the United States until it reached its peak of number eleven on the Billboard Hot 100 and number ten on the Billboard Pop 100 following a considerable increase in airplay on 3 formats .
6939135	violence	hates	25	25	24	24	Although quiet and nondescript while not angered , he has a very short fuse and fights with incredible strength , though he claims he hates violence .
7050709	brother	hating	14	14	12	12	All the other sisters having a soft corner to their sister start hating their brother for not understanding their love .
7213746	misogyny	hates	12	12	9	9	All talk and no power , although he secretly hates the systematic misogyny in the school .
7933038	girl	hated	18	18	16	16	After losing her parents , Zora is in the charge of her aunt Paulina , who hated the girl because she envied the life of Aurora .
9299777	browser	hate	4	4	8	8	Firefox as an alternative browser -LRB- which I hate , no offense to most of my fellow .
10885768	covetousness	hate	16	16	15	15	He urges the people to look for men of truth , who fear God and hate covetousness , to be their leaders .
10992620	job	hate	39	39	37	37	He seems to be one of very few people who can do anything well , although he remarks that most people who do get nowhere , which may be one of the reasons he has learned to hate his job to the point where he resigns at the end of the book .
12550178	democracy	hate	3	3	2	2	If you hate democracy , you might find North Korea an ideal place to live .
12606483	commonplace	hates	6	6	16	16	I know there is this generic commonplace that every band that gets labeled with that term hates it .
