54634866	victim	desire	29	29	25	25	She also argues that Christ did not come to us as a sacrifice because God is a creator of love and beauty and could not desire `` a bleeding victim as sacrifice to appease His Anger -LSB- .
68399093	message	desired	8	8	14	14	The president suffered terrible blows , sending the message that laissez-faire policies were not desired .
75838704	body	desiring	26	26	22	22	With the assistance of Swann ' s underling Valentin , who is secretly a demon himself , D'Amour fights off the demons desiring Swann ' s body and manages to cremate it , but not before Swann performs one last magical act .
59041361	discussion	desired	27	27	37	37	The meeting was chaired by Julius Gerber , Executive Secretary of Local Greater New York who did his best to steer the meeting away from the passionate discussion of strategy and tactics which the Left Wing members desired .
26003393	return	desired	19	19	17	17	Calling themselves the Tea Party movement -LRB- based on the original Boston Tea Party -RRB- , protesters desired a return to the government ' s constitutional limits , cuts in government spending and taxes , a Balanced Budget Amendment , and other economic policy reforms supported by the Libertarian Party .
21145467	interaction	desiring	13	13	9	9	Different calls serve different survival functions such as when desiring food and social interaction or during times of alarm .
28330504	succession	desire	26	26	20	20	His sympathies lay with Prince Gustav of Vasa , son of the deposed monarch , and he was believed to desire the prince ' s legitimate succession to the throne .
4850686	stadium	Desiring	4	4	0	0	Desiring their own home stadium , in 1973 , the Giants reached an agreement with the New Jersey Sports and Exposition Authority to play their home games at a new , state-of-the-art , dedicated football stadium .
54405984	lady	desired	7	7	10	10	She was well-mannered and epitomized the English lady that Byrd desired .
6863885	relationship	desired	4	4	2	2	Although Dorian desired a relationship , Clint is then repelled by her unrelenting hatred for Viki .
37100295	chastity	desiring	56	56	55	55	Lawful to you in marriage -RRB- are chaste women from the believers and chaste women from those who were given the Scripture -LRB- Jews and Christians -RRB- before your time , when you have given their due Mahr -LRB- bridal money given by the husband to his wife at the time of marriage -RRB- , desiring chastity -LRB- i .
68751006	justice	desiring	17	17	13	13	The people needed to be ruled with a rod in the hand , desiring neither peace or justice .
16333514	status	desiring	4	4	2	2	A person desiring eoljjang status would gain popularity on the internet through entering contests where their photos are judged and chosen by voters , though many became well-known eoljjangs from having popular Cyworld accounts or have gained popularity in school for being attractive .
31869018	continuation	desired	4	4	2	2	He also desired the continuation to himself of the high offices which had accumulated in his family and the reservation of their provinces to his relatives among the Leaguers .
68823982	challenge	desire	18	18	16	16	The player can switch between the two at any time in the pause menu if they desire additional challenge .
31588563	freedom	desired	9	9	5	5	He declared that he had desired the liberty and freedom of the people as much as any , `` but I must tell you that their liberty and freedom consists in having government .
27248715	career	desired	21	21	19	19	He began studying German law at Friedrich Wilhelm University in Berlin against the wishes of his father , who desired a career for him in the Prussian Church .
40777868	peace	desire	30	30	29	29	Moreover , the conspicuously democratic character of the Hussite movement caused the German princes , who were afraid that such ideas might spread to their own countries , to desire peace .
66129640	anything	desire	8	8	7	7	This claim , that Man can not desire anything beyond his senses -LRB- such as transcendence -RRB- , is going much further than either Locke or Bacon , neither of whom made any such assertion .
74706200	weapon	desiring	23	23	19	19	This pistol was designed to be carried as a backup gun by law enforcement and security professionals or anyone desiring a small concealable weapon .
46041192	style	desiring	18	18	16	16	Player killing is generally restricted to fighting those of the opposite side , and players not desiring this style of play can usually find areas safe from the war .
53802879	someone	desiring	18	18	15	15	Rita Mendes , the song is an ax e music song , that talks about desiring and loving someone .
29987389	government	desiring	23	23	21	21	For many years Godwin had been `` satisfied that monarchy was a species of government unavoidably corrupt , '' and from desiring a government of the simplest construction , he gradually came to consider that `` government by its very nature counteracts the improvement of original mind , '' demonstrating anti-statist beliefs that would later be considered anarchist .
71795663	raid	desired	8	8	3	3	The War Office desired a `` quick cavalry raid on Aleppo away .
