9950029	username	prefers	16	16	13	13	Flameviper has confirmed he is willing to edit under Flameviper , he just prefers the other username .
31667158	fistula	prefers	23	23	16	16	Have high volume flow rates -LRB- as blood takes the path of least resistance ; it prefers the -LRB- low resistance -RRB- AV fistula over traversing -LRB- high resistance -RRB- capillary beds -RRB- .
26586980	meat	prefer	4	4	3	3	Caribbean cultures often prefer meat from mature goats , which tend to be more pungent ; the best meat comes from younger goats that are six to nine months old .
74035824	soil	prefers	15	15	8	8	This is a hardy , drought-tolerant plant that prefers full sun and moist but well-drained soil .
40069788	style	preferred	10	10	2	2	Many fans preferred former guitarist John Frusciante ' s guitar style over Navarro ' s .
56860910	process	prefer	19	19	15	15	Some claim that representation is a less chaotic way of forming policy , while others prefer the somewhat democratic process of consensus as a way of setting policy .
50143981	climate	preferred	20	20	17	17	Nyanatiloka Thera was offered a hermitage in the Udawattekelle Forest Reserve , and being advanced in age preferred the cooler climate of Kandy rather than to the hot and stuffy sea - coast climate of Dodanduwa .
63332982	definition	prefer	6	6	4	4	The same Editors incorrectly prefer the definition provided by The Skeptic Dictionary , which is not even really a dictionary , and even the author acknowledges in the introduction , `` does not try to present a balanced account .
77373615	content	prefers	3	3	1	1	Wikipedia prefers free content to professional-looking content .
1420806	finder	preferred	26	26	9	9	In an 1884 article , Rau stated that he preferred cameras with Euryscope lenses and cherry or mahogany cases , oxalate-developed plates , and a Loring finder -LRB- for capturing moving subjects -RRB- .
10011921	case	prefer	8	8	5	5	Folks of some notice boards prefer the lower case , as in the case of Canada , that people moved it back .
72852662	audio	prefers	39	39	36	36	Undubbing usually caters to an audience who does not speak the original language or has not mastered it well enough to enjoy the untranslated text in an imported version of the original game , but still prefers the original audio for the reasons mentioned above .
40834165	shape	prefer	16	16	13	13	Most kilobars are flat , although some investors , particularly in Europe , prefer the brick shape .
6144896	water	prefer	12	12	9	9	Australasian Bittern and other birds that migrate from Japan prefer more shallow water when wet grassy verges are available , whereas the Black Swan and Australasian Shoveler like deeper water and are increasingly seen when water levels are high .
43375949	order	prefer	3	3	1	1	I prefer alphabetical order -LRB- absent compelling obvious alternative -RRB- .
50694967	PHC	preferred	11	11	8	8	Nonetheless , there were still many supporters who preferred the comprehensive PHC introduced at Alma-Ata over Selective PHC .
48283100	peace	prefers	24	24	23	23	Pandaro is also the most hostile Leader -LRB- if not only -RRB- to outsiders , rather than Taiga who only seems unfriendly and prefers peace .
66279525	water	prefer	3	3	1	1	They prefer brackish water , and are abundant in many bays and estuaries north of the Carolinas -LRB- another similar species replaces it south of the Carolinas -RRB- .
33464129	application	prefers	13	13	9	9	It differs from the ELCA in that the LC-MS prefers a more direct application of Biblical teaching to modern times , does not practice the ordination of women , and does not practice open communion .
32571846	scutum	preferring	18	18	12	12	It was used mainly by auxiliary infantry and cavalry , the legionaries preferring the heavier but more protective scutum , during earlier periods .
39913052	academia	preferred	32	32	31	31	Marshall ' s reasons for resignation were varied ; he found the nature of the job left little time for the reflection needed to pursue his academic work , and he preferred academia to administration .
14647496	replacement	prefer	14	14	12	12	It appears that the concensus of the editors at the article page prefer the replacement ; that concensus should be respected .
22794884	quality	preferring	7	7	5	5	Boddingtons initially eschewed advertising , preferring the quality of the product to speak for itself , until 1987 , when it was first advertised on Granada television in the North West of England .
6972194	writing	prefers	13	13	11	11	Although most of her fame is as a journalist , she prefers creative writing .
66279870	water	prefer	3	3	1	1	They prefer still water , so filtration should not be too powerful .
54439171	whip	prefers	12	12	9	9	She is good at many types of weapons but prefers an energy whip .
10994300	clavichord	preferred	6	6	4	4	He seems to have preferred the clavichord .
28936701	story	prefer	14	14	8	8	Her books are more enjoyed by those who prefer a sweet , mildly sensual story , which is period-appropriate .
25578895	plan	preferred	12	12	10	10	Contemporary historical records , though sparse , indicate that Louis preferred a plan of retreat , in effect ceding the country to Ottoman advances , rather than directly engaging the Ottoman army in open battle .
66279707	woodland	prefer	3	3	1	1	They prefer open woodland or scrubland habitats with plenty of cover , but are also found in grasslands and marshy areas .
40370231	soil	prefer	16	16	6	6	Marginally frost hardy , these plants prefer full sun and moderately fertile , moist but well-drained soil .
