1986496	entrance	postponing	22	22	21	21	In 2012 , CBS ' s 60 Minutes attributed the recent trend of American parents `` redshirting '' their five-year-olds -LRB- postponing entrance -RRB- to give them an advantage in kindergarten to a section in Gladwell ' s Outliers .
2201442	marriage	postpones	32	32	30	30	Anxious to save his paper from financial ruin , editor Curtis Farwood -LRB- Paul Harvey -RRB- enlists the help of business manager Warren Haggerty -LRB- Keenan Wynn -RRB- , who postpones his marriage to Gladys Benton -LRB- Lucille Ball -RRB- in order to assist his employer .
3293617	date	postpone	40	40	38	38	After commissioning from its recent upgrade the mine should have resumed full operations before the end of 2008 ; however , delays in the comissoning had forced the owner , APEX Minerals , to raise more money and postpone this date .
3611086	discussion	postponing	21	21	19	19	Actually , the rabbis generally took as their starting point the words of the Old Testament , rather than postponing all discussion until fully satisfactory philosophical metaphysical definitions of concepts in the abstract were found .
4491732	opening	postpone	40	40	38	38	Despite this , a considerable length by the standards of the conventional practice of the day , Stanislavski felt it was under-rehearsed and threatened to have his name removed from the posters when Nemirovich refused his demand to postpone its opening by a week .
6859511	departure	postponed	66	66	64	64	Although Brian Hayles is solely credited as the story ' s author , series script editor Terrance Dicks rewrote Episodes 3 through 6 of the script , partially as he considered Hayles ' s original ending lackluster and unworkable but also because originally Jamie McCrimmon was to have been replaced by a new companion called Nik by this story , but actor Frazer Hines postponed his departure .
6909440	recording	postponing	14	14	12	12	Although initially reluctant , Scialfa joined the 1988 Tunnel of Love Tour postponing the recording of a solo record .
6916629	completion	postponed	17	17	15	15	Although his Eustis dream home was designed in 1894 , the Big Freeze of 1894-1895 postponed its completion until 1911 .
7344418	availability	postponing	4	4	2	2	Also , postponing the availability of the script makes editing articles for FAC and GAN more difficult .
7477881	event	postpone	7	7	5	5	Americana Music Association decided to postpone the event after the September 11th attacks .
8004356	date	postponing	4	4	1	1	After postponing the release date of September 23 , they revamped and re-recorded some of the songs in private studios in Vancouver and finally released Mount Chimaera on March 2 , 2010 .
8726456	investigation	postpone	19	19	15	15	Alerted to the sale by the Washington Post , the Army asked Potomack Company to postpone the sale pending investigation of ownership .
8844717	shoot	postponing	10	10	8	8	Akshay Kumar is happy with this decision of postponing the shoot .
9965527	showing	postponed	3	3	1	1	Five postponed the showing of the CSI fifth season finale by a week because it featured a suicide bomber .
11944945	decision	postpone	36	36	34	34	But , the first attempt to reform the UN structure failed at the very 10th session , when the General Assembly , even though aware of the need of a reform , decided to postpone any decision .
12079804	struggle	postpone	21	21	19	19	Because the Nazi Gleichschaltung policy of forced coordination encountered such forceful opposition from the churches , Hitler decided to postpone the struggle until after the war .
12801212	discussion	postponing	8	8	6	6	I have a strong concern that postponing this discussion until the author returns will only allow time for a similar meatpuppet army to assemble .
13658876	approval	postponed	15	15	13	13	In order to strengthen Yes , which was relatively new , the regulator postponed his approval to the merger of the cable companies .
13823367	question	postponing	39	39	37	37	In particular , Goukouni and his men had shown themselves reluctant to follow Gaddafi ' s solicitations to make The Green Book the official policy of the FROLINAT , and had first tried to take time , postponing the question until the complete reunification of the movement .
14170212	implementation	postponed	16	16	14	14	In September , the government finally had the Bill formally enacted , but simultaneously postponed its implementation while the war in Europe continued .
14200321	wedding	postpone	19	19	17	17	In `` Something Borrowed '' , despite being pregnant to an alien Nostrovite , Gwen refuses to postpone the wedding to Rhys .
15677537	marriage	postponing	8	8	7	7	As a result , more women are postponing marriage until 18 , the use of contraception and voluntary hysterectomies have reduced family size , and more girls are attending school -LSB- 2 -RSB- .
