921317	change	like	29	29	26	26	In 2002 , the band released its seventh album , Seventh Wave , which was not well received by certain critics and fans who did not like the musical change in direction .
1731996	music	like	10	10	6	6	In addition , Fox did not like the gangsta rap music used in the film until a focus group approved of it .
2064686	vampire	likes	5	5	2	2	And nobody likes a cranky vampire .
2181303	kind	like	4	4	2	2	And I like that kind of situation .
3994460	name	liked	10	10	8	8	According to Reed and Morrison , the group liked the name , considering it evocative of `` underground cinema '' , and fitting , as Reed had already written `` Venus in Furs '' , a song inspired by Leopold von Sacher-Masoch ' s book of the same name , which dealt with masochism .
4504755	section	like	8	8	5	5	Despite these questions , I like the Development section .
6826910	episode	liked	11	11	9	9	Although he normally hates clip shows , David Mirkin liked this episode because of the singing and dancing and called the clips `` truly wonderful '' .
9286510	title	like	8	8	5	5	First , I do not like the section title .
9575814	info	like	29	29	26	26	Far more focus needs to be given to his musical career and importance , and far less given to other aspects of his life -LRB- I like personal life info , but this is a bit excessive -RRB- .
10109880	article	like	5	5	3	3	Comment - I like the article too , but honestly the majority of the content is borrowed from Think_Tank _ -LRB- Blur_album -RRB- .
10813027	Somebody	Likes	37	37	40	40	He then went on to work in small but memorable roles in such films as The Harder They Fall with Humphrey Bogart -LRB- 1956 -RRB- , Alfred Hitchcock ' s The Wrong Man -LRB- 1956 -RRB- , Somebody Up There Likes Me -LRB- 1956 -RRB- , Spartacus -LRB- 1960 -RRB- and Girl Happy -LRB- 1965 -RRB- .
12194235	pavilion	liked	5	5	3	3	But not everyone liked the pavilion including U .
12227783	obeisance	like	27	27	22	22	But the arrival of Renuka -LRB- Rambha -RRB- as Madhavan ' s wife signals the start of problems as she does not like her husband ' s obeisance to Tirupati .
12958567	idea	like	10	10	8	8	I had prodded some but people did not like the idea it was piecemeal .
13507147	desktop	like	7	7	1	1	I like -LRB- and added -RRB- that desktop search thing though .
13507227	version	like	4	4	1	1	I like a shorter version of the name .
13507742	doctor	like	2	2	1	1	I like doctor who -LRB- which is 1 thing I use wikipedia for -RRB- as well as Star Wars , Harry Potter and much more .
13508254	football	like	3	3	1	1	I like English football and I wanted to get first-hand experience of it .
